series_key,label,family,currency,country,pair,distinct_packages,complete_inputs,complete_inputs_pct,represented_years,collisions,collision_pct,open_market_entries,clean_pre_entry_14,clean_6h4,clean_12h4,clean_30h4,clean_42h4,clean_60h4,joint_complete_pre14,joint_clean_6h4,joint_clean_12h4,joint_clean_30h4,joint_clean_42h4,joint_clean_60h4
EUR:EU:999030007:r0,"Industrial Production m/m","Production / Activity",EUR,EU,EURJPY,96,68,70.8,"2015–2022",7,7.3,96,95,94,91,87,87,80,67,66,65,63,63,58
EUR:EU:999030007:r0,"Industrial Production m/m","Production / Activity",EUR,EU,EURUSD,96,68,70.8,"2015–2022",7,7.3,96,95,94,91,87,87,80,67,66,65,63,63,58
EUR:EU:999030008:r0,"Industrial Production y/y","Production / Activity",EUR,EU,EURGBP,96,68,70.8,"2015–2022",7,7.3,96,95,94,91,87,87,80,67,66,65,63,63,58
EUR:EU:999030008:r0,"Industrial Production y/y","Production / Activity",EUR,EU,EURJPY,96,68,70.8,"2015–2022",7,7.3,96,95,94,91,87,87,80,67,66,65,63,63,58
EUR:EU:999030008:r0,"Industrial Production y/y","Production / Activity",EUR,EU,EURUSD,96,68,70.8,"2015–2022",7,7.3,96,95,94,91,87,87,80,67,66,65,63,63,58
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURAUD,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,78,68,66,65,61,58,56
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURCAD,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,79,77,68,66,65,61,58,56
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURCHF,96,68,70.8,"2015–2022",6,6.3,95,93,91,88,84,78,76,68,66,65,61,58,56
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURGBP,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,78,68,66,65,61,58,56
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURJPY,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,77,68,66,65,61,58,56
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURNZD,96,68,70.8,"2015–2022",6,6.3,96,94,92,88,85,80,78,68,66,64,61,58,56
EUR:EU:999030012:r3,"Core CPI y/y","Inflation",EUR,EU,EURUSD,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,78,68,66,65,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURAUD,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,78,68,66,65,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURCAD,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,79,77,68,66,65,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURCHF,96,68,70.8,"2015–2022",6,6.3,95,93,91,88,84,78,76,68,66,65,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURGBP,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,78,68,66,65,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURJPY,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,77,68,66,65,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURNZD,96,68,70.8,"2015–2022",6,6.3,96,94,92,88,85,80,78,68,66,64,61,58,56
EUR:EU:999030013:r3,"CPI y/y","Inflation",EUR,EU,EURUSD,96,68,70.8,"2015–2022",6,6.3,96,94,92,89,85,80,78,68,66,65,61,58,56
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURAUD,96,68,70.8,"2015–2022",1,1.0,96,93,91,88,85,83,79,67,66,64,61,59,57
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURCAD,96,68,70.8,"2015–2022",1,1.0,96,93,91,88,85,82,79,67,66,64,61,58,57
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURCHF,96,68,70.8,"2015–2022",1,1.0,95,92,90,87,84,81,78,67,66,64,61,58,57
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURGBP,96,68,70.8,"2015–2022",1,1.0,96,93,91,88,85,82,79,67,66,64,61,58,57
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURJPY,96,68,70.8,"2015–2022",1,1.0,96,92,90,87,84,82,79,67,66,64,61,59,58
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURNZD,96,68,70.8,"2015–2022",1,1.0,96,93,91,87,84,80,77,67,66,64,61,57,56
EUR:EU:999030020:r0,"Unemployment Rate","Labor / Employment",EUR,EU,EURUSD,96,68,70.8,"2015–2022",1,1.0,96,93,91,88,86,84,81,67,66,64,62,60,59
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURAUD,96,68,70.8,"2015–2022",59,61.5,96,92,92,87,81,78,74,66,66,62,58,56,52
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURCAD,96,68,70.8,"2015–2022",59,61.5,96,92,92,87,80,77,73,66,66,62,58,56,52
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURCHF,96,68,70.8,"2015–2022",59,61.5,96,91,91,86,79,76,72,66,66,62,58,56,52
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURGBP,96,68,70.8,"2015–2022",59,61.5,96,92,92,87,81,78,74,66,66,62,58,56,52
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURJPY,96,68,70.8,"2015–2022",59,61.5,96,92,92,87,80,77,73,66,66,62,58,56,52
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURNZD,96,68,70.8,"2015–2022",59,61.5,96,92,92,87,81,78,74,66,66,62,58,56,52
EUR:EU:999040006:r1,"Consumer Confidence Index","Consumer / Retail",EUR,EU,EURUSD,96,68,70.8,"2015–2022",59,61.5,96,92,92,87,81,78,75,66,66,62,58,56,53
JPY:JP:392010004:r1,"Coincident Index","Unclassified",JPY,JP,EURJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,93,90,87,84,66,66,66,64,62,61
JPY:JP:392010004:r1,"Coincident Index","Unclassified",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,93,89,86,83,66,66,66,63,61,60
JPY:JP:392010005:r1,"Leading Index","Business Surveys / PMI",JPY,JP,EURJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,93,90,87,84,66,66,66,64,62,61
JPY:JP:392010005:r1,"Leading Index","Business Surveys / PMI",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,93,89,86,83,66,66,66,63,61,60
JPY:JP:392010008:r0,"Consumer Confidence Index","Consumer / Retail",JPY,JP,AUDJPY,96,68,70.8,"2015–2022",0,0.0,96,94,93,89,87,84,82,67,66,63,62,59,58
JPY:JP:392010008:r0,"Consumer Confidence Index","Consumer / Retail",JPY,JP,CHFJPY,96,68,70.8,"2015–2022",0,0.0,96,94,93,89,86,83,81,67,66,63,61,58,57
JPY:JP:392010008:r0,"Consumer Confidence Index","Consumer / Retail",JPY,JP,EURJPY,96,68,70.8,"2015–2022",0,0.0,96,94,93,89,87,85,82,67,66,63,62,60,59
JPY:JP:392010008:r0,"Consumer Confidence Index","Consumer / Retail",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,94,93,89,87,85,82,67,66,63,62,60,59
JPY:JP:392060012:r0,"BoJ M2 Money Stock y/y","Unclassified",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,94,93,93,88,86,81,67,66,66,62,61,58
JPY:JP:392060013:r0,"BoJ Bank Lending y/y","Unclassified",JPY,JP,EURJPY,96,68,70.8,"2015–2022",0,0.0,96,93,92,92,88,86,82,66,66,66,63,61,60
JPY:JP:392060013:r0,"BoJ Bank Lending y/y","Unclassified",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,93,92,91,87,85,81,66,66,65,62,60,59
JPY:JP:392060014:r0,"BoJ Corporate Goods Price Index m/m","Inflation",JPY,JP,CHFJPY,96,68,70.8,"2015–2022",0,0.0,96,95,94,91,87,86,81,67,66,63,61,61,57
JPY:JP:392060015:r0,"BoJ Corporate Goods Price Index y/y","Inflation",JPY,JP,CHFJPY,96,68,70.8,"2015–2022",0,0.0,96,95,94,91,87,86,81,67,66,63,61,61,57
JPY:JP:392070005:r0,"Current Account n.s.a.","International Trade",JPY,JP,EURJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,93,88,86,83,66,66,66,63,61,61
JPY:JP:392070005:r0,"Current Account n.s.a.","International Trade",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,92,87,85,82,66,66,65,62,60,60
JPY:JP:392070006:r0,"Goods Trade Balance","International Trade",JPY,JP,EURJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,93,88,86,83,66,66,66,63,61,61
JPY:JP:392070006:r0,"Goods Trade Balance","International Trade",JPY,JP,USDJPY,96,68,70.8,"2015–2022",0,0.0,96,93,93,92,87,85,82,66,66,65,62,60,60
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,EURUSD,96,68,70.8,"2015–2022",96,100.0,96,95,93,91,89,85,82,67,66,64,62,60,58
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,AUDUSD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,EURUSD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,GBPUSD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,75,67,66,65,60,57,53
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDCAD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDCHF,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,85,80,76,67,66,65,60,57,54
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDJPY,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,AUDUSD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,EURUSD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,GBPUSD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,75,67,66,65,60,57,53
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDCAD,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDCHF,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,85,80,76,67,66,65,60,57,54
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDJPY,96,68,70.8,"2015–2022",69,71.9,96,94,93,91,84,80,76,67,66,65,60,57,54
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,AUDUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,EURUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,GBPUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDCAD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDCHF,96,68,70.8,"2015–2022",57,59.4,95,94,93,89,88,84,79,67,66,64,63,61,58
USD:US:840030011:r0,"Import Price Index m/m","Inflation",USD,US,USDJPY,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,AUDUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,EURUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,GBPUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDCAD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDCHF,96,68,70.8,"2015–2022",57,59.4,95,94,93,89,88,84,79,67,66,64,63,61,58
USD:US:840030012:r0,"Import Price Index y/y","Inflation",USD,US,USDJPY,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,AUDUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,EURUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,GBPUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDCAD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDCHF,96,68,70.8,"2015–2022",57,59.4,95,94,93,89,88,84,79,67,66,64,63,61,58
USD:US:840030013:r0,"Export Price Index m/m","Inflation",USD,US,USDJPY,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,AUDUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,EURUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,GBPUSD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDCAD,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDCHF,96,68,70.8,"2015–2022",57,59.4,95,94,93,89,88,84,79,67,66,64,63,61,58
USD:US:840030014:r0,"Export Price Index y/y","Inflation",USD,US,USDJPY,96,68,70.8,"2015–2022",57,59.4,95,94,93,90,89,85,80,67,66,64,63,61,58
USD:US:840040003:r0,"ISM Non-Manufacturing PMI","Business Surveys / PMI",USD,US,EURUSD,96,68,70.8,"2015–2022",18,18.8,95,93,93,91,90,88,83,66,66,65,64,63,59
USD:US:840500002:r3,"S&P Global Services PMI","Business Surveys / PMI",USD,US,EURUSD,96,68,70.8,"2015–2022",1,1.0,95,93,93,91,90,88,83,66,66,65,64,63,59
USD:US:840500003:r3,"S&P Global Composite PMI","Business Surveys / PMI",USD,US,EURUSD,96,68,70.8,"2015–2022",1,1.0,95,93,93,91,90,88,83,66,66,65,64,63,59
USD:US:840020015:r0,"Housing Starts m/m","Housing / Construction",USD,US,AUDUSD,84,68,81.0,"2016–2022",57,67.9,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020015:r0,"Housing Starts m/m","Housing / Construction",USD,US,EURUSD,84,68,81.0,"2016–2022",57,67.9,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020015:r0,"Housing Starts m/m","Housing / Construction",USD,US,GBPUSD,84,68,81.0,"2016–2022",57,67.9,84,83,82,80,73,70,66,67,66,65,60,57,53
USD:US:840020015:r0,"Housing Starts m/m","Housing / Construction",USD,US,USDCAD,84,68,81.0,"2016–2022",57,67.9,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020015:r0,"Housing Starts m/m","Housing / Construction",USD,US,USDCHF,84,68,81.0,"2016–2022",57,67.9,84,83,82,80,74,70,67,67,66,65,60,57,54
USD:US:840020015:r0,"Housing Starts m/m","Housing / Construction",USD,US,USDJPY,84,68,81.0,"2016–2022",57,67.9,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020016:r0,"Building Permits m/m","Housing / Construction",USD,US,AUDUSD,84,68,81.0,"2016–2022",61,72.6,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020016:r0,"Building Permits m/m","Housing / Construction",USD,US,EURUSD,84,68,81.0,"2016–2022",61,72.6,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020016:r0,"Building Permits m/m","Housing / Construction",USD,US,GBPUSD,84,68,81.0,"2016–2022",61,72.6,84,83,82,80,73,70,66,67,66,65,60,57,53
USD:US:840020016:r0,"Building Permits m/m","Housing / Construction",USD,US,USDCAD,84,68,81.0,"2016–2022",61,72.6,84,83,82,80,73,70,67,67,66,65,60,57,54
USD:US:840020016:r0,"Building Permits m/m","Housing / Construction",USD,US,USDCHF,84,68,81.0,"2016–2022",61,72.6,84,83,82,80,74,70,67,67,66,65,60,57,54
USD:US:840020016:r0,"Building Permits m/m","Housing / Construction",USD,US,USDJPY,84,68,81.0,"2016–2022",61,72.6,84,83,82,80,73,70,67,67,66,65,60,57,54
GBP:GB:826060001:r0,"RICS House Price Balance","Housing / Construction",GBP,GB,EURGBP,96,66,68.8,"2015–2022",0,0.0,96,96,95,90,89,85,83,66,66,62,62,60,58
GBP:GB:826060001:r0,"RICS House Price Balance","Housing / Construction",GBP,GB,GBPCHF,96,66,68.8,"2015–2022",0,0.0,96,96,96,90,89,85,83,66,66,61,61,59,57
GBP:GB:826060001:r0,"RICS House Price Balance","Housing / Construction",GBP,GB,GBPUSD,96,66,68.8,"2015–2022",0,0.0,96,96,95,89,88,84,82,66,66,61,61,59,57
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURAUD,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,91,87,83,66,65,65,65,62,59
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURCAD,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,90,87,83,66,65,65,64,62,59
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURCHF,96,68,70.8,"2015–2022",2,2.1,95,91,90,90,89,86,81,66,65,65,64,62,59
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURGBP,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,90,87,83,66,65,65,64,62,59
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURJPY,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,91,88,84,66,65,65,65,63,60
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURNZD,96,68,70.8,"2015–2022",2,2.1,96,92,91,90,88,84,81,66,65,65,63,60,58
EUR:EU:999030003:r0,"Retail Sales m/m","Consumer / Retail",EUR,EU,EURUSD,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,91,88,84,66,65,65,65,63,60
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURAUD,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,91,87,83,66,65,65,65,62,59
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURCAD,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,90,87,83,66,65,65,64,62,59
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURCHF,96,68,70.8,"2015–2022",2,2.1,95,91,90,90,89,86,81,66,65,65,64,62,59
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURGBP,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,90,87,83,66,65,65,64,62,59
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURJPY,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,91,88,84,66,65,65,65,63,60
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURNZD,96,68,70.8,"2015–2022",2,2.1,96,92,91,90,88,84,81,66,65,65,63,60,58
EUR:EU:999030004:r0,"Retail Sales y/y","Consumer / Retail",EUR,EU,EURUSD,96,68,70.8,"2015–2022",2,2.1,96,92,91,91,91,88,84,66,65,65,65,63,60
EUR:EU:999030007:r0,"Industrial Production m/m","Production / Activity",EUR,EU,EURAUD,96,68,70.8,"2015–2022",7,7.3,96,94,93,90,86,86,79,66,65,64,62,62,57
EUR:EU:999030007:r0,"Industrial Production m/m","Production / Activity",EUR,EU,EURCAD,96,68,70.8,"2015–2022",7,7.3,96,94,93,90,86,86,78,66,65,64,62,62,57
EUR:EU:999030007:r0,"Industrial Production m/m","Production / Activity",EUR,EU,EURCHF,96,68,70.8,"2015–2022",7,7.3,95,93,92,89,84,84,76,66,65,64,62,62,57
EUR:EU:999030008:r0,"Industrial Production y/y","Production / Activity",EUR,EU,EURAUD,96,68,70.8,"2015–2022",7,7.3,96,94,93,90,86,86,79,66,65,64,62,62,57
EUR:EU:999030008:r0,"Industrial Production y/y","Production / Activity",EUR,EU,EURCAD,96,68,70.8,"2015–2022",7,7.3,96,94,93,90,86,86,78,66,65,64,62,62,57
EUR:EU:999030008:r0,"Industrial Production y/y","Production / Activity",EUR,EU,EURCHF,96,68,70.8,"2015–2022",7,7.3,95,93,92,89,84,84,76,66,65,64,62,62,57
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURAUD,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,80,66,65,64,63,58,58
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURCAD,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,80,79,66,65,64,63,58,58
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURCHF,96,68,70.8,"2015–2022",5,5.2,95,92,89,87,85,78,77,66,65,64,63,58,58
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURGBP,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,80,66,65,64,63,58,58
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURJPY,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,79,66,65,64,63,58,58
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURNZD,96,68,70.8,"2015–2022",5,5.2,96,93,91,88,87,81,80,66,65,63,63,58,58
EUR:EU:999030018:r0,"Trade Balance","International Trade",EUR,EU,EURUSD,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,80,66,65,64,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURAUD,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,80,66,65,64,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURCAD,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,80,79,66,65,64,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURCHF,96,68,70.8,"2015–2022",5,5.2,95,92,89,87,85,78,77,66,65,64,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURGBP,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,80,66,65,64,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURJPY,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,79,66,65,64,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURNZD,96,68,70.8,"2015–2022",5,5.2,96,93,91,88,87,81,80,66,65,63,63,58,58
EUR:EU:999030019:r0,"Trade Balance n.s.a.","International Trade",EUR,EU,EURUSD,96,68,70.8,"2015–2022",5,5.2,96,93,91,89,87,81,80,66,65,64,63,58,58
EUR:EU:999500001:r1,"S&P Global Manufacturing PMI","Business Surveys / PMI",EUR,EU,EURAUD,96,68,70.8,"2015–2022",6,6.3,96,93,90,87,85,77,74,67,65,63,61,55,53
EUR:EU:999500001:r1,"S&P Global Manufacturing PMI","Business Surveys / PMI",EUR,EU,EURCAD,96,68,70.8,"2015–2022",6,6.3,96,93,90,87,85,76,73,67,65,63,61,55,53
EUR:EU:999500001:r1,"S&P Global Manufacturing PMI","Business Surveys / PMI",EUR,EU,EURCHF,96,68,70.8,"2015–2022",6,6.3,95,93,90,87,85,76,73,67,65,63,61,55,53
EUR:EU:999500001:r1,"S&P Global Manufacturing PMI","Business Surveys / PMI",EUR,EU,EURGBP,96,68,70.8,"2015–2022",6,6.3,96,93,90,87,85,77,74,67,65,63,61,55,53
EUR:EU:999500001:r1,"S&P Global Manufacturing PMI","Business Surveys / PMI",EUR,EU,EURJPY,96,68,70.8,"2015–2022",6,6.3,96,93,90,87,84,76,73,67,65,63,61,55,53
